date,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
5/1/2006,1.549166191,2.18776185,-0.305520685,0.034777968,,0.990648249,-0.472131457,0.937136548,-0.567486662,1.9001597,,-0.685592966
6/1/2006,0.684908121,-0.695301021,-1.236879523,-0.191626416,,0.777763387,-0.59669103,2.04734536,0.547751096,0.502278542,,-2.514577603
7/1/2006,-0.20203104,-0.232843952,1.586946074,0.05369169,,0.189192875,0.429005926,1.930486272,-0.384283609,1.047199836,,-0.962016876
8/1/2006,-1.008901537,-0.749506017,-0.645594337,0.307477238,,0.325734312,-1.356971425,1.111564434,-0.377909901,0.645742351,,1.843331444
9/1/2006,-0.133669239,-1.009661348,-0.502999821,1.157174044,,0.863865558,-0.362688245,0.644063399,-0.340122665,0.475876467,,0.065894873
10/1/2006,1.376683581,1.922943509,-0.300753519,1.666264936,,0.503265255,-1.05646192,-0.736765747,0.359224688,1.346101859,,-1.873845016
11/1/2006,-0.400910552,0.487862226,-0.99287882,-0.364223239,,-0.645424726,-1.079781131,0.450611647,-0.911752899,1.091919752,,1.317265815
12/1/2006,-2.1530838,0.346727371,2.028128002,-0.731067287,,-0.531420924,-2.781775375,-0.162552447,-2.68990914,-1.155909509,,-0.477842498
1/1/2007,0.540323142,-1.27480976,1.103251648,0.729835562,,0.946127253,0.163054304,-0.928106412,-0.574010777,1.804490635,,1.431960105
2/1/2007,0.410239144,1.549219206,0.700181169,0.02474397,,-0.582009509,-1.918775977,-1.311430897,-1.201001981,-0.102684797,,-0.31503284
3/1/2007,-0.034393489,-1.732272988,-0.169089298,1.966636664,,1.810057847,1.105389909,-0.231904784,0.411607169,-1.415072295,,-0.417463122
4/1/2007,-0.006461394,-0.901252433,-1.103155234,0.838724116,,0.954972108,-0.706359844,-0.120219408,0.260415677,1.43520961,,-0.935147184
5/1/2007,-0.043244262,-1.501720846,1.837116803,0.299816855,,-0.069825284,-1.496529198,-0.760531185,-1.663866914,-0.819159204,,1.152021164
6/1/2007,1.973085284,-0.612943748,2.043080876,-0.855845193,,-0.169298098,0.365235818,0.471504749,1.011077078,-2.250059518,,-0.856933327
7/1/2007,-1.398090259,0.101011243,1.41311474,1.404754613,,0.254735986,0.221597771,0.5775365,1.078252784,-1.41159967,,2.071748682
8/1/2007,-1.663252224,1.010619088,-0.536637896,-0.625885941,,0.37822363,-0.697459226,-1.723905148,-1.897023505,0.909164927,,0.482445737
9/1/2007,-0.344075007,0.738211533,0.228047098,0.152988131,,-0.158271314,-1.044501183,0.743879348,0.638585725,-0.595164031,,-0.66161977
10/1/2007,0.8666763,0.576647918,0.219862027,-0.128795479,,-1.000733087,-0.884297312,-0.862039597,1.043243843,0.970864167,,-2.073801531
11/1/2007,0.818923317,2.615571137,-0.157632757,0.346690492,,-1.562379106,-0.960609891,-0.38365997,-0.138237099,-0.078107209,,-0.023208042
12/1/2007,-0.636357029,0.11849499,1.477237545,-0.014497762,,-1.969705537,-0.594376563,0.237668314,-0.293271416,1.186320705,,-0.667693519
1/1/2008,1.169095937,-0.540270877,2.187134951,-0.855399237,,0.859780694,-1.632124318,1.099450969,1.138333435,0.24617628,,1.004848572
2/1/2008,-0.196348549,0.610968342,-0.730230868,-0.694717554,,1.17748329,-0.787271273,-0.5221031,-1.42590209,-2.270658155,,-0.633585831
3/1/2008,0.207314549,-0.488559446,-0.149291824,1.694324398,,-0.991246885,-0.253986564,0.91040348,-1.295440193,-1.590549351,,0.777345717
4/1/2008,-1.752410769,-0.562544051,-0.31839417,1.468692065,,-0.153638446,0.268443476,-1.293212669,-0.405673488,-1.203224359,,-1.228321093
5/1/2008,0.783060972,1.179712883,0.733266472,0.371900777,,-1.159460568,0.770558512,-1.246443263,0.728196057,0.003679666,,-0.595719087
6/1/2008,0.322345742,-0.021204557,1.704947556,-0.180851676,,0.522290884,-0.082764454,0.732222622,-0.214529959,-1.94176871,,-1.160904394
7/1/2008,-1.229728421,0.477547657,-0.522926963,0.107997742,,0.757392043,1.149629124,-0.251409994,-0.606637969,-0.69163423,,1.043866897
8/1/2008,-0.544577442,-0.62278172,-0.151942853,-1.578336987,,-0.561765636,0.588950621,-1.236256745,0.466190016,-1.092523113,,1.390786316
9/1/2008,-0.077902069,-0.268161053,-2.206413199,0.010414644,,1.125080236,0.273042553,1.22653758,0.589075583,0.014220449,,-0.67707223
10/1/2008,0.076914333,1.345782838,-0.33129289,-0.712469935,,0.820389397,1.680685374,-0.312121743,0.795845268,0.474981802,,1.715284349
11/1/2008,0.855856557,0.590554751,1.674519743,0.523595997,,-0.879121962,-0.737945071,-0.357944802,1.448529584,-0.397916016,,-1.399311422
12/1/2008,0.294028772,2.025111762,0.644557839,0.742205934,,1.698828371,-0.604433619,-0.840525986,-1.230307032,-0.670460307,,0.268305087
1/1/2009,-0.107571891,-1.339042515,-0.054087998,0.622069481,,0.470893781,-0.321502381,1.648790583,-0.070086802,1.233923725,,-0.270756393
2/1/2009,0.438762301,1.577665084,-1.993354293,1.434880594,,-2.27303784,1.065053959,-0.895497608,-1.114649541,-0.086757342,,0.343825145
3/1/2009,-0.375902331,0.109180807,0.742773882,0.944676732,,-1.148162101,0.308352328,2.106865334,-0.645686866,1.059706065,,-1.784316731
4/1/2009,0.416040609,0.516541449,3.012291683,-0.649825001,,-0.640066811,0.665147015,2.209105923,-2.654975322,-0.584573738,,0.273623467
5/1/2009,-1.965422221,0.940011354,-1.477875611,-1.348253238,,0.604002113,-1.257574391,-0.066137938,-0.679569599,-0.866260668,,0.88950609
6/1/2009,0.181276601,0.322402851,0.13663309,-1.329120736,,0.970737879,-1.303158233,-0.935793595,0.009126037,0.627638169,,0.748806227
7/1/2009,0.047360877,-1.067036161,-0.358254442,0.370094637,,-1.515679039,-1.151707763,-1.729819714,0.371454932,-0.928972007,,-1.1676549
8/1/2009,-1.94459321,0.560475813,-1.110299616,1.338489236,,-0.468139216,0.32505667,-0.283397101,0.170591002,1.695090125,,0.414554454
9/1/2009,-0.801430169,1.445817034,-0.335814259,0.248172223,,-0.130669382,-0.043632815,2.117415257,-1.694212086,0.8002304,,0.014490209
10/1/2009,0.712615688,0.403797582,-0.391127029,-0.680979835,,0.390301648,0.520763045,0.358769037,-1.390170615,0.714275276,,0.141547911
11/1/2009,0.148218139,0.791336146,-0.183726647,-0.283539167,,0.225555401,0.949079143,1.51911841,-0.31960775,-0.317954065,,0.943176492
12/1/2009,-0.282534981,-0.97676057,-0.171953179,-0.782732457,,0.722194811,-0.805870189,1.738331893,-1.19194665,-0.798538241,,-0.202451879
1/1/2010,0.599914155,1.111855372,0.425384409,-2.300018984,,-1.238328444,0.612458884,1.538967087,0.046997541,-0.923079714,,0.123230707
2/1/2010,-1.009891914,-2.271687412,2.311992107,1.570248382,,-1.116824838,0.085729353,0.125334046,0.408789296,0.152227563,,1.624196756
3/1/2010,0.342623036,0.123424159,-0.008224028,-0.098713394,,-1.578581848,-0.744264843,0.610138872,0.18297865,0.859358258,,0.083362962
4/1/2010,-0.057977862,-0.569226867,-0.414524658,-1.295028032,,-0.075218941,0.160601959,0.349992365,-0.399017915,-2.484681978,,-1.923461713
5/1/2010,0.156571174,-1.370060284,-0.448495614,0.517204814,,0.627008943,-0.289300584,-0.003941513,-2.918624876,1.484565771,,-1.4407974
6/1/2010,-0.399788691,-1.733377567,1.275358545,-1.016003522,,1.194662973,-0.65151648,-1.591626568,-0.685999382,-1.186966356,,-1.631362047
7/1/2010,-0.679004001,1.343161737,1.074027215,-1.701533161,,-1.941612529,-0.357202364,0.33652793,0.41599177,0.263110564,,0.865889847
8/1/2010,1.275665549,0.249756775,0.20540195,-0.677865272,,0.754165962,3.590730341,0.731222252,1.34294047,1.834933289,,-0.526624221
9/1/2010,-0.755068011,0.571595468,-0.022683371,0.563602872,,-1.235739544,-1.376456357,0.729500872,-1.027417517,-0.311558184,,-0.791016752
10/1/2010,0.588991029,-0.62898079,0.852737911,-0.351333498,,-0.821695871,0.639388044,-0.590507621,0.230364689,0.485536955,,-0.190647621
11/1/2010,-0.76428615,1.121018881,0.192261175,-0.579419702,,0.238373594,0.588760801,0.454696924,-1.795509325,0.922196841,,0.149700723
12/1/2010,0.325223768,-0.327970321,-0.190266111,0.196082256,,1.132883015,-0.466038535,-0.536319848,0.260216025,0.71622164,,-0.044352082
1/1/2011,1.028939047,-0.105739563,-0.970238031,1.060976318,,-1.101004408,-1.419883089,0.703275293,-1.217881943,-0.399478514,,-0.157905601
2/1/2011,-1.745436218,0.158418065,0.380123242,-1.169720833,,0.548363919,-2.912167537,0.334296404,-0.096499935,-1.520720458,,0.400533408
3/1/2011,0.181091035,1.24214015,-0.551604393,-0.605134834,,-0.621886135,-0.555672702,0.639309326,-0.70098977,0.828048738,,-1.106891322
4/1/2011,0.513752585,-0.725980022,-0.516890268,-0.36458366,,0.873610839,-0.963990322,0.656735036,-0.517067232,1.237947412,,-0.173566792
5/1/2011,-0.825405218,-0.341167343,0.730784417,0.294220285,,0.249304549,0.876169076,1.060211902,-0.011469615,-0.089908182,,-0.102329675
6/1/2011,1.846346228,0.509741427,-0.4602243,0.677217478,,0.235523501,0.327161933,0.079547575,-0.606591899,-0.775303172,,0.994285348
7/1/2011,-1.039423894,0.589721274,0.734195068,0.753173743,,-0.899932387,1.06819635,-0.074264932,0.670449297,0.179772582,,-0.139823703
8/1/2011,0.330913601,2.363008837,0.416457005,0.606621707,,-0.207838393,0.682906428,-0.994942725,-0.172046409,1.154016333,,-0.431871417
9/1/2011,-0.813940605,-0.336214928,0.990926923,1.018918358,,-1.097869841,-0.294479737,0.893269942,0.551530066,1.691536215,,1.034255659
10/1/2011,-0.232446303,-0.174106806,2.222229629,0.868496987,,0.661338354,0.311433049,1.189782863,0.515218156,-1.290975802,,-0.755180699
11/1/2011,-0.224658318,-1.768058979,-0.023077658,-0.881619874,,-1.190766553,-0.344918196,1.174153164,-1.046304053,-0.838918135,,-0.488470103
12/1/2011,-1.072378718,0.895131418,0.328539368,1.596226364,,-0.036035882,0.45763755,-0.053616643,1.119214734,-2.591906057,,0.160913884
1/1/2012,0.461574069,-0.687185196,0.393683177,0.064945758,,2.319480862,1.572514041,-1.066645823,-0.032612847,-0.337053354,,1.120610361
2/1/2012,0.572929972,0.984149649,-0.258382581,-0.324198337,,0.908468405,1.995796642,-1.149578412,0.271537655,-0.934293425,,-2.210751879
3/1/2012,-1.611216855,0.947360685,-0.135871957,1.869470641,,-1.147288282,-0.288592124,1.713968909,1.328581465,-0.231590172,,0.619749954
4/1/2012,-1.304600516,-0.682035061,-0.673021595,1.538573838,,1.131572204,-0.233674794,-1.256867152,-0.817848662,0.232104178,,-0.463849901
5/1/2012,-0.093835666,-1.031637175,-1.74172439,1.746728174,,0.044681466,-2.278244352,0.154087499,-0.612716494,0.505639264,,0.323112096
6/1/2012,-0.153390093,-1.464051801,0.182646087,-0.526122928,,-0.400618388,-0.614036357,-0.541706551,-0.953704141,0.590842605,,-0.000346649
7/1/2012,-0.166015781,-2.134127571,-1.259450306,-0.959079565,,0.464890935,0.145117813,0.723851362,-1.465387582,1.103048672,,0.964643957
1/1/2005,-0.58602903,-0.712508213,-2.193092998,1.21527269,,-1.298662662,0.554150296,1.089300524,-1.167235012,0.315049507,,-0.230503682
2/1/2005,0.320089893,-1.059851548,0.798825059,1.255890873,,-0.43524543,-0.370289068,0.989461586,0.164631331,0.39711761,,0.860087532
3/1/2005,0.228542347,0.159134445,0.855847328,1.86223183,,0.596295869,-0.867155919,-0.421256426,0.743402462,-0.238094869,,-0.629764024
4/1/2005,1.814988897,-0.489804154,-1.112141182,0.807913817,,-1.204623701,0.394368912,0.275454921,-0.434270781,-0.652705378,,0.745119241
5/1/2005,0.120655768,0.413035446,0.766266351,0.356679832,,0.648462644,-0.112548571,-0.249903975,-1.3965078,-1.058465408,,-1.40512825
6/1/2005,0.885134492,-1.204772214,-1.632592138,-0.099163209,,1.689497,0.934210446,1.449500542,0.193696873,-0.437625296,,-0.544141538
7/1/2005,-1.855525361,-0.25702487,1.370745325,2.301115204,,-0.341536587,0.021025171,-0.478746031,-1.203892442,-0.066766161,,0.166813287
8/1/2005,0.044799615,-0.244450391,-0.058996089,-0.669187794,,-0.428982978,-1.040757567,-2.765728966,-0.053926151,-0.40034527,,1.396607667
9/1/2005,0.470247578,-0.150394052,1.003858854,-0.759628891,,-0.085742673,-0.440608546,1.208204606,-2.1174942,-0.47595514,,0.108060904
10/1/2005,-0.290275108,-1.217402261,0.688326483,0.105939369,,0.71468022,-0.417130157,1.462043671,-0.034262614,-0.176552494,,-0.093017749
11/1/2005,1.686188778,1.425069013,2.316167635,1.633241772,,0.080118845,0.410853879,0.319097081,-1.40428833,-1.388079079,,0.178517301
12/1/2005,1.134673472,2.701780985,-0.898200466,-0.845877725,,0.416114147,0.936553441,-0.369278808,0.063938993,1.21528888,,0.900166917
1/1/2006,-1.04965306,-0.436275158,1.300579871,-1.690203777,,-0.417427889,-0.185490072,1.016365479,-0.764286592,0.727370407,,0.073879671
2/1/2006,0.756686157,1.618271111,-0.631689474,-0.425526664,,0.684492474,0.133076982,0.909688353,-1.5172568,1.320464944,,0.078889995
3/1/2006,-0.019621002,-0.083127394,0.26024863,-0.029826471,,-1.672019773,1.237682524,0.171966758,-0.569892544,-0.021049877,,1.813039965
4/1/2006,0.13470241,-0.764601165,-0.242622414,-0.907054607,,-0.968683048,-0.523688756,-0.545248257,0.663371498,0.909972063,,-1.432021307
5/1/2006,-0.387250228,-2.105972567,-0.538641817,-0.446705184,,1.055967072,-0.801303405,1.998049872,1.054791073,-0.349910556,,0.245151228
6/1/2006,-0.45530134,-1.52562063,-0.275125148,0.416016345,,-1.240263538,0.29831036,1.629682709,-0.310186674,0.394471876,,-0.23318564
7/1/2006,-1.724916706,-0.798154549,0.441854903,0.081306354,,-0.407565015,0.315392655,0.893185829,0.120972214,0.28977488,,-0.057059556
8/1/2006,-0.231210771,0.053499311,0.132620102,0.324179724,,1.505598613,0.613903913,0.420336725,-2.551980051,0.181344931,,1.413957997
9/1/2006,-0.456508551,0.765629725,-0.63158167,-0.303133724,,-0.819463173,-1.400650772,1.335644892,0.769756161,0.887679989,,0.640907418
10/1/2006,-0.568308516,1.559414501,-0.579949557,-0.224374237,,-1.341405198,-0.346702106,0.503491344,1.769151294,-1.428237721,,0.639588285
11/1/2006,0.225034404,-0.498185942,1.196886305,0.490854041,,-0.903142491,-0.025970584,-0.4296077,0.063768312,1.957312105,,-1.001978892
12/1/2006,1.314359374,0.940218308,-1.661995346,-0.321294317,,0.09375829,0.600785965,0.546086473,-0.974242617,-0.643505321,,1.571695028
1/1/2007,0.191905589,-0.151923519,-1.384396222,1.793127433,,0.867952833,1.236417059,1.567120741,-1.650806106,-1.091922363,,1.840513884
2/1/2007,1.060760087,-0.598039999,0.00418167,1.905627369,,-0.89537884,-0.493833397,-0.079759635,-0.758174774,0.072404696,,-0.266051212
3/1/2007,-0.601991917,0.303086932,-0.196744262,-1.566650494,,-0.774991409,1.2639953,1.111183142,-0.330414769,-1.519888428,,-1.771232001
4/1/2007,-1.368616238,0.762426389,-1.093330528,0.805608947,,-0.486577681,1.350636553,-0.423866668,-0.430035952,-0.208060653,,-0.303625349
5/1/2007,-0.664189003,-2.167749668,-0.613199255,1.331481839,,-0.116912924,0.178281898,0.442754961,-0.062177767,0.202540201,,-1.374909251
6/1/2007,0.33256767,0.562582669,-2.90422482,-0.211262737,,0.150248599,-0.334027756,-0.382222547,-1.166223213,-1.757511991,,0.889648609
7/1/2007,-0.440135292,0.659747647,0.733728926,0.524018963,,-0.336651628,-0.477992504,0.821991219,-0.919624591,0.539596923,,-0.326986604
8/1/2007,0.423966484,0.747333231,0.051850345,-2.182458599,,-0.621204382,-0.705938351,0.908736302,0.390133801,1.86094033,,0.519361537
9/1/2007,0.020037789,-1.68216971,0.844390324,0.805515005,,0.850260412,0.127797286,0.174886603,0.211926056,-1.701806048,,-2.715022179
10/1/2007,0.176252395,1.858152425,0.240622308,1.061336641,,0.951480107,0.767659072,-0.26093965,-0.444353714,-0.584042949,,-0.919621832
11/1/2007,0.254292484,0.145663981,-0.316820057,1.545755938,,-0.790502954,-0.215079769,0.075559617,0.085262483,-0.653126366,,-0.795963448
12/1/2007,-1.673818031,0.507586034,-0.875404523,0.48181395,,-0.216599164,-0.9830201,1.932808338,-1.311554355,-1.024964009,,0.39545031
1/1/2008,0.986265836,0.157216148,-0.398941728,-2.455944639,,-0.441524115,1.494132146,0.243518889,1.623721192,0.974794252,,-0.093200482
2/1/2008,-0.858317946,-0.439849552,-1.610572203,0.624034519,,0.402305497,-0.150415143,-1.256820248,-1.926937429,0.520319506,,0.035875377
3/1/2008,-0.839429614,-0.527498261,-1.526127906,0.306938632,,0.874178674,-0.305575158,-1.032901854,-2.212399945,0.002273652,,-1.31539888
4/1/2008,0.46085814,0.127508649,0.261995604,0.762638441,,0.976169604,-0.844735022,-0.616898438,-0.807314739,-0.741338717,,-1.365112355
5/1/2008,0.22370796,0.998623191,-0.872729798,-0.490135764,,-0.175639551,-0.310836122,-1.030202535,-1.540766707,-0.89319186,,-1.338081538
6/1/2008,-0.837184408,-0.539374318,-0.502841217,-0.145363473,,0.169203128,1.121703426,-0.139361426,1.207285047,0.084396151,,-1.911533264
7/1/2008,1.749850565,-0.900527692,-0.286965012,1.235023301,,0.263163586,1.075506112,-0.00130726,0.871762949,-2.932844425,,0.479106628
8/1/2008,0.941506153,-0.05242827,0.154906944,-0.741130126,,0.146865536,-1.668559175,0.359081566,0.68413056,0.443956191,,0.447068447
9/1/2008,-1.273843507,-0.845742273,1.19692887,-0.47114206,,1.082716554,-0.148097905,-0.165301812,-1.130519176,0.631135545,,-0.693225576
10/1/2008,-0.026951097,0.431659461,0.203526733,0.994902455,,0.343149731,0.713009126,-0.264108588,-0.628572725,-0.422828828,,-1.555147154
11/1/2008,0.441295669,0.909865812,1.087429449,0.597854369,,1.354606481,-0.36320464,0.475761517,0.284697097,0.271937405,,-0.23173745
12/1/2008,-0.739270169,1.347144036,-0.078497113,0.697777275,,-0.877998816,0.475385279,-0.313565572,-0.759405849,1.802706426,,1.549971163
1/1/2009,-0.721210042,-0.298842224,1.79150263,-1.673478428,,-0.932557297,0.669421969,-0.559296174,0.248423831,0.807205568,,0.059548097
2/1/2009,-2.128263492,2.176987429,-0.351973761,-1.960534226,,-1.071770347,-1.924481927,-0.73526748,-0.559378475,0.736703544,,-0.475914363
3/1/2009,-0.909662902,0.015600082,1.32344258,-1.585282026,,-0.073952678,0.73944734,-1.732988769,-1.24667662,-2.185890261,,1.214479468
4/1/2009,-1.394390472,0.6282047,1.093686359,0.236110382,,0.520500486,1.450860698,-1.235072865,0.979929009,1.254393444,,-0.322063867
5/1/2009,0.083033519,0.524024933,-1.219296028,0.728439519,,1.708970033,-0.505107776,-1.793028932,1.244554685,-0.285299459,,-0.26088006
6/1/2009,-0.931744612,-0.630880639,-0.260149199,1.043833054,,0.105564332,-0.170384248,-0.585291651,1.088106676,0.70842445,,0.245455404
7/1/2009,0.019022626,-0.13008236,-1.656101698,-0.048764323,,0.72893528,-3.014533697,0.066722281,-0.033100275,-0.152080999,,0.21291915
8/1/2009,-0.363819786,0.302936054,-0.606871837,-1.124096531,,-0.048278398,0.691069621,2.015357617,-2.041278565,-0.10016892,,-0.278737131
9/1/2009,1.708012907,-1.217949062,-1.697313311,-1.901490327,,-0.86010493,0.729286742,-1.766166053,-0.292925395,0.238070538,,-0.086296463
10/1/2009,0.160120145,0.675859709,0.80529996,0.407101701,,0.40247799,-0.874575346,1.399132999,-0.340127039,1.666707853,,0.567598402
11/1/2009,-1.238880391,-0.057842634,1.384492031,0.318605229,,-0.102494217,0.85529735,-1.79443301,-1.144494135,-0.889845742,,0.732884091
12/1/2009,0.640179127,-1.110513621,0.673397667,-2.076879813,,-1.279985676,0.927572039,1.20539981,0.576160778,0.452427441,,-0.327540163
1/1/2010,-1.225633536,-1.048836205,-0.700046311,-0.842267972,,-1.527666601,-0.941376596,-1.171666953,-1.384244323,2.262413078,,1.003436568
2/1/2010,0.231029683,1.129324793,1.339916843,0.051561,,0.726497619,1.479634686,0.621431188,0.591093164,0.29451263,,-0.197653243
3/1/2010,0.306318832,-0.336385665,1.769392024,2.588914532,,1.08848023,0.649556434,2.085324896,-0.13382358,0.486896536,,0.676056389
4/1/2010,-0.934834063,0.321927392,0.22892772,-1.408116836,,1.075824481,-1.547612823,0.262771381,0.671750974,0.15924839,,0.062033604
5/1/2010,-1.650271213,-1.60649692,0.555355244,0.438698467,,0.296393373,0.018052248,-2.10346031,-0.112540606,1.317382529,,-0.349162041
6/1/2010,0.078041011,-0.565707402,-0.861981829,-0.412711862,,0.319338948,-1.442679457,1.588308481,0.792716176,0.165082622,,0.516830315
7/1/2010,1.666663506,-1.077570258,-0.395141876,-1.523832045,,0.674544322,1.926559575,0.012505087,-1.055203397,-2.332259606,,-0.514108341
8/1/2010,-1.006579793,0.482398291,-0.312218381,-0.370016615,,-0.600007155,-0.077272299,0.257037867,0.866973442,-0.536413375,,-2.152510963
9/1/2010,0.768351011,0.331680016,-0.39425674,-1.082529129,,1.188766879,1.148680002,-0.083647694,1.811221385,-0.478810849,,-2.432667748
10/1/2010,-1.339792156,0.38701745,-0.584195611,0.501201726,,-0.108080505,-0.478061952,-1.048400156,0.511707943,1.701392887,,-2.359628399
11/1/2010,0.523612301,0.906775602,0.644745775,-0.973643069,,-0.414632888,-1.361409711,-2.203191718,-0.215414906,1.874626164,,-1.453868091
12/1/2010,0.415910071,-0.09136336,-0.719582901,0.911373126,,-1.048325937,0.194581274,-0.14038559,0.19308952,1.201158563,,-0.484335946
1/1/2011,0.94399541,2.071402238,0.432160865,0.572581632,,-0.577283811,-0.416337108,2.926662314,0.808615778,-1.279056684,,-0.566458492
2/1/2011,0.489520109,-0.181209236,-1.532217733,-0.657767001,,-0.387620427,0.111336119,-0.406986643,-2.597041792,0.064154158,,-0.768726927
3/1/2011,0.936072684,-0.997550871,1.922012699,0.809563164,,1.556578355,-0.667779378,-1.847978869,0.071266126,-1.45614804,,-1.624832477
4/1/2011,2.927200706,1.355120543,1.228607044,-0.227877363,,-0.265638903,0.567057667,2.308804071,-0.015343241,0.835334947,,-0.389108475
5/1/2011,-0.527277678,-0.497231547,-1.33223327,-0.929902131,,-0.176734276,1.767799863,0.01960478,0.96192943,-1.65081703,,-0.77661149
6/1/2011,0.09194859,0.676370227,-1.280205197,0.741880415,,1.505184337,-0.845926914,-1.305567092,0.773496698,-1.661933517,,-0.587098362
7/1/2011,2.576045911,-1.529453154,-1.629048847,-0.246466674,,0.241173114,2.058890773,-0.14799106,-0.439445532,-0.030916394,,-0.65186743
8/1/2011,0.944352895,-0.360594905,-0.653928277,0.657278497,,-0.712144942,-0.312720836,0.228875351,0.235703079,0.111649254,,0.236754906
9/1/2011,1.631171908,0.433281715,-0.564191655,-0.799150437,,0.926522701,-0.066338514,-0.58859814,-1.576605405,-1.218138693,,-0.301611455
10/1/2011,0.846562895,1.108917988,-1.338328231,-0.24193487,,-0.307783116,0.641834547,0.671827474,-0.420718811,0.099048974,,-0.412051252
11/1/2011,-0.849545206,-0.000311753,0.376067955,-1.415998822,,-0.504845545,-0.497743061,0.283526266,0.895155949,-0.533467842,,1.531191876
12/1/2011,-0.768628309,-0.201484425,1.299554527,1.3105749,,0.532873855,0.96083642,-1.131455169,1.295967913,0.359954077,,1.781082763
1/1/2012,1.050903062,-0.378260816,0.361737997,-1.249737372,,-1.088348786,-1.197479312,0.345747714,-1.237317303,-0.067590122,,0.134346956
2/1/2012,-0.367055851,1.282449283,-1.023084832,-0.958354691,,-0.24300316,-0.301915996,1.448782054,0.19291396,-0.511815487,,1.875508287
3/1/2012,-1.015352777,0.119898035,1.04646868,-0.445415066,,1.784446212,1.532826034,-0.438964508,-0.009955696,-0.564709077,,0.218442045
4/1/2012,0.086515543,-0.720768583,1.907411157,1.010269537,,0.098420667,-0.151923519,-2.214549249,0.459847393,-0.118718959,,-0.328595729
5/1/2012,-1.272168767,0.653154799,-0.538246293,0.27390104,,-1.953687084,-0.011398089,-0.360627632,0.129431405,-0.437518496,,1.769230265
6/1/2012,0.33577913,0.078333792,0.130691998,0.990339867,,0.787052606,0.441675394,1.055314022,-1.146423087,1.228263453,,-0.221532786
7/1/2012,0.923904346,-1.381781733,-1.061407772,0.409351846,,1.065680139,0.144061545,0.636713953,-0.014050667,0.26615642,,-1.568798943
1/1/2005,-0.297765314,-0.883087447,-0.801810748,0.272412784,,1.442837388,-0.390294654,0.133929365,0.050068262,0.906649125,,0.928968608
2/1/2005,0.870499834,0.607597686,-1.778816249,-1.56916591,,1.964433447,0.253908586,-1.725543458,-0.15425126,-0.640700755,,-0.425151646
3/1/2005,0.38472735,-2.518800445,0.228830622,0.689224472,,-0.389729905,-0.638279323,-0.230708116,3.162649149,-0.825968556,,1.01782597
4/1/2005,-0.121902253,-1.809769517,0.85919711,0.654973031,,-1.472275672,-1.234321287,1.300220331,0.934853078,-0.765487836,,0.105721078
5/1/2005,0.344518451,-0.233425188,-1.74491578,1.538114255,,0.75809264,-0.173358308,0.231974013,1.650191971,0.513600244,,-1.206541999
6/1/2005,0.591102674,1.109953918,1.390624601,-0.029621854,,-1.913134309,-1.341820888,0.205683113,-0.827763149,-1.281014899,,1.182593648
7/1/2005,1.48185116,0.343519342,2.846100725,-0.868492391,,-0.482836772,-0.609019874,-0.92297296,-0.52547236,1.702040482,,0.357739605
8/1/2005,-0.859375915,-1.022807952,0.180183392,0.541749792,,-0.149688471,0.633664681,-1.266313326,0.860484448,-0.873104274,,-0.049620563
9/1/2005,0.325340518,-0.964855527,-1.294479158,1.029218523,,0.282276752,0.759415804,1.093763207,0.944176449,-0.487055922,,0.70869498
10/1/2005,0.895986644,-1.48499653,0.846496849,-0.483856972,,0.17105279,-0.108712054,-1.656227042,-0.114336511,1.282846395,,-1.042142209
11/1/2005,-0.55105719,0.168998024,-0.88758442,-0.114450106,,-1.568256841,-1.0317101,0.113056275,2.11423963,-1.366352242,,0.936465683
12/1/2005,-0.079288322,0.861635222,0.184258295,0.213395334,,0.1547561,0.893888871,0.751580415,-0.261585488,0.556947269,,0.621018588
1/1/2006,-1.213441073,-0.062773235,0.133787429,-0.007085111,,0.339890099,-0.537363414,-0.773072356,-0.509227043,-0.380580848,,-0.595340668
2/1/2006,-0.221645371,0.019694462,-0.636734826,1.755744693,,-0.68444655,-0.874846539,1.186087274,-0.904542903,-0.058444733,,-0.48560068
3/1/2006,-0.487352433,-0.520438643,0.195295962,-0.320940045,,-0.272575909,1.059973506,-0.141425243,1.353626661,-1.754326907,,1.318813749
4/1/2006,-0.338152811,-0.168989347,0.435284272,-0.873678975,,1.235800434,0.932057846,-0.444297657,-0.110469707,-0.971651738,,-0.932532343
5/1/2006,-0.371832999,0.632265984,-0.48010625,0.304587751,,0.854801069,1.178725685,0.989372177,1.732129782,-0.699509715,,-2.063556499
6/1/2006,1.159653628,0.77838356,-1.599593526,-1.385622762,,0.106321402,1.642240956,0.324799383,-0.890317406,-0.030229827,,-0.845001004
7/1/2006,-0.342553718,-1.465548977,0.598822567,-0.601050546,,1.081665064,-0.647025249,0.567621794,-1.125333909,0.931467975,,0.984921057
8/1/2006,-0.913169451,2.087679982,0.233320863,-1.086121584,,-1.423586522,0.483912707,0.231901151,0.505573743,0.821425704,,-0.74358303
9/1/2006,-1.046783865,-0.31265695,0.974554862,-0.437191229,,0.030469858,0.113177183,-0.233451857,1.393199873,-0.633643789,,0.291173799
10/1/2006,0.268278799,-1.160400197,-0.606680759,0.024478605,,-0.031405202,-2.696866557,-0.14066684,-0.792571368,0.296946434,,-1.325976874
